,longitude,latitude,housing_median_age,total_rooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,median_house_value,median_house_value
5372,0.599468870994081,-0.7503270515447072,1.3007111556444024,-0.8622373125654845,-1.0311612769570375,-1.0027050101456918,1.2649405937371037,1.0,0.0,0.0,0.0,0.0,340400.0,340400.0,340400.0
1879,-0.178356016935459,1.5336749333489996,-0.3656754350672204,-0.6364466777936899,-1.0478715964303258,-1.0604543967052782,0.37770824894451727,0.0,1.0,0.0,0.0,0.0,136800.0,136800.0,136800.0
1613,-1.2553443232994341,1.0469204119782103,0.5071937314960105,0.48698819134580973,0.07435827977575829,0.04465886427589566,1.7596271097445706,0.0,0.0,0.0,1.0,0.0,367100.0,367100.0,367100.0
5829,0.6393573267853385,-0.680122072500844,1.8561733525482766,0.14715259237156075,-0.05492682351757583,-0.08921471365769071,0.5374573340501138,1.0,0.0,0.0,0.0,0.0,343500.0,343500.0,343500.0
11896,1.1080466823326236,-0.7784090431622539,0.3484902466663322,-0.2630413917759766,0.3733850492977556,-0.08658974154134588,-0.742583411988317,0.0,1.0,0.0,0.0,0.0,80700.0,80700.0,80700.0
19158,-1.5545077417338764,1.2668960129823166,-1.0004893743859338,-0.6042565669300939,-0.7207011309533169,-0.7953322129544502,0.6069865216503139,1.0,0.0,0.0,0.0,0.0,257800.0,257800.0,257800.0
11879,1.098074568384811,-0.7784090431622539,1.8561733525482766,-0.16923021154492543,-0.22818645174061544,0.010534226763412858,-0.9727544310605812,0.0,1.0,0.0,0.0,0.0,101600.0,101600.0,101600.0
2015,-0.10855121930075651,0.49932157543607103,0.0310832770069755,-0.5063066581594375,-0.368904931515673,-0.4908354474584498,-0.9854104236675663,0.0,1.0,0.0,0.0,0.0,53500.0,53500.0,53500.0
12974,-0.871417936308574,1.4166666349425598,-0.9211376319710947,0.018852007643799653,-0.014470260582246786,0.4174049047968616,-1.0076240538449717,0.0,1.0,0.0,0.0,0.0,130200.0,130200.0,130200.0
19722,-1.0858183861865913,1.5430355972215128,1.53876638288892,-0.96662524350886,-1.0487510869289198,-1.1182037832648644,-0.14160756387903292,0.0,1.0,0.0,0.0,0.0,67500.0,67500.0,67500.0
5756,0.6443433837592413,-0.6848024044371007,1.8561733525482766,-0.4782552758354468,-0.6679317010376703,-0.6535837186718293,0.6134983186763147,1.0,0.0,0.0,0.0,0.0,323500.0,323500.0,323500.0
603,-1.2403861523777118,0.9579941051893137,0.0310832770069755,-0.15543444974624143,-0.35659206453535547,0.13653288834796473,-0.7060858399474264,0.0,0.0,0.0,1.0,0.0,203800.0,203800.0,203800.0
5329,0.5595804152028234,-0.7456467196084506,-0.2863236926523812,1.9589959752653914,1.5035303399911866,3.527996862665486,-0.6458517174569205,1.0,0.0,0.0,0.0,0.0,410000.0,410000.0,410000.0
9753,-1.0010554176301665,0.4244362644559478,0.4278419890811714,-0.8760330743641686,-0.9361763031088738,-0.9502055678187952,0.6816621294807405,1.0,0.0,0.0,0.0,0.0,270000.0,270000.0,270000.0
18968,-1.2154558675081766,1.2294533574922566,-0.6830824047265771,-0.186244984429969,-0.22642747074342723,-0.19683857042782876,-0.35145547449111775,0.0,1.0,0.0,0.0,0.0,99100.0,99100.0,99100.0
7012,0.7540366371852084,-0.7877697070347672,0.11043501942181468,-0.7882000575792139,-0.4515770383835193,-0.7507076869765881,-0.6205397322429503,1.0,0.0,0.0,0.0,0.0,147100.0,147100.0,147100.0
10824,0.8288274917938137,-0.9328599970587537,-0.2863236926523812,-0.44284615388549126,-0.09890134844728132,-0.0708399088432769,0.11650116501445976,1.0,0.0,0.0,0.0,0.0,211500.0,211500.0,211500.0
243,-1.3101909500124143,1.0001170926156338,1.618118125303759,-0.8019958193778978,-0.56942876519513,-0.6693335513698982,-0.4343758575883356,0.0,0.0,0.0,1.0,0.0,137500.0,137500.0,137500.0
18826,-1.4697447731774516,2.8862908629274444,-0.6037306623117379,-0.11128801199045266,-0.2791969006590738,-0.14958907233362181,-1.1116552627845464,0.0,1.0,0.0,0.0,0.0,55400.0,55400.0,55400.0
11265,0.7989111499503687,-0.8673353499511471,0.5071937314960105,-0.13152179596185584,0.20452287356768653,-0.05246510402886308,0.12117495481537986,1.0,0.0,0.0,0.0,0.0,179700.0,179700.0,179700.0
8298,0.7191342383678536,-0.8813763457599204,1.221359413229563,-0.46399965531014004,-0.6028494041417062,0.034158975810516336,-0.26034283061925423,0.0,0.0,0.0,0.0,1.0,408300.0,408300.0,408300.0
6802,0.7241202953417635,-0.7269253918634173,1.0626559283998849,-0.03679089827755911,0.44814174167825493,0.4909041240545169,-0.8714014612204102,1.0,0.0,0.0,0.0,0.0,219000.0,219000.0,219000.0
10829,0.818855377846001,-0.9234993331862371,-0.20697195023754203,-0.04138948554378711,-0.44102315240039,-0.4645857262950015,2.2597751329351357,1.0,0.0,0.0,0.0,0.0,367000.0,367000.0,367000.0
19583,-0.4376309795786366,0.9392727774442837,-0.9211376319710947,-1.07009345699899,-1.1402180987827073,-1.1602033371263816,-1.2783887753454495,0.0,1.0,0.0,0.0,0.0,79200.0,79200.0,79200.0
19461,-0.7018919991957241,0.9579941051893137,-0.2863236926523812,0.06023929303985163,-0.32229193509018517,-0.3123373435470013,1.3643505273679033,0.0,1.0,0.0,0.0,0.0,199400.0,199400.0,199400.0
19810,0.4648453326985788,0.43379692832846445,-0.6830824047265771,-0.5568911180879456,-0.753242279401299,-0.7218329936967949,-1.2596411016496252,0.0,1.0,0.0,0.0,0.0,143300.0,143300.0,143300.0
4830,0.6393573267853385,-0.7503270515447072,0.6658972163256889,-0.5389566277496564,0.13416363368015777,-0.28871259449989783,-0.9845176773010986,1.0,0.0,0.0,0.0,0.0,150000.0,150000.0,150000.0
13138,-0.926264563021554,1.3183796642811498,-1.4765998288749689,0.8295829426797955,0.9432948923867387,1.0080236309744486,-0.17574198377339104,0.0,1.0,0.0,0.0,0.0,103600.0,103600.0,103600.0
5344,0.5745385861245388,-0.7503270515447072,1.8561733525482766,-0.3954807050433429,-0.6081263471332709,-0.5065852801565188,0.7428940273220044,1.0,0.0,0.0,0.0,0.0,485100.0,485100.0,485100.0
5202,0.6493294407331511,-0.7971303709072839,1.221359413229563,-0.46491937276338563,-0.20180173678279215,-0.3805866185719669,-0.42114220556775345,1.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0
14510,1.2127538787846739,-1.2792045603418165,-1.0798411168007729,-0.47319682984259603,-0.6371495335868764,-0.6824584119516225,0.522123102343725,1.0,0.0,0.0,0.0,0.0,169300.0,169300.0,169300.0
19044,-1.1107486710561265,1.3136993323448933,-0.3656754350672204,-0.3177645802440897,-0.25193269520265643,-0.42521114454982906,-0.09171879634112476,0.0,1.0,0.0,0.0,0.0,128500.0,128500.0,128500.0
16803,-1.4148981464644714,0.9439531093805404,-0.04826846540786368,0.403753761827083,0.28103854694537406,0.26778149416520625,0.5476451455262761,0.0,0.0,0.0,0.0,1.0,273500.0,273500.0,273500.0
14134,1.2526423345759385,-1.3540898713219365,-1.1591928592156122,0.19819691102669154,0.5044291335882779,0.7402764751072758,-0.7868531288666922,0.0,0.0,0.0,0.0,1.0,144700.0,144700.0,144700.0
1186,-0.981111189734534,1.7817325259706527,-0.8417858895562554,-0.1673907766384342,-0.21235562276592146,-0.06558996461058723,-1.3231836371452765,0.0,1.0,0.0,0.0,0.0,60600.0,60600.0,60600.0
3960,0.48977561756812094,-0.6707614086283274,-0.7624341471414162,-0.028053582471725916,0.5079470955826544,0.7455264193399654,-0.6642317897077288,1.0,0.0,0.0,0.0,0.0,182300.0,182300.0,182300.0
3873,0.5196919594115588,-0.6660810766920707,0.5071937314960105,-0.4497440347848332,-0.37506136500583176,-0.5013353359238292,0.41609634270263396,1.0,0.0,0.0,0.0,0.0,224100.0,224100.0,224100.0
179,-1.3251491209341366,1.009477756488147,1.8561733525482766,-0.3858236717842641,-0.09274491495712255,-0.2598379012201047,-0.4851048570005663,0.0,0.0,0.0,1.0,0.0,122800.0,122800.0,122800.0
17224,-0.06866276350949894,-0.5631137740944042,0.8246007011553673,-0.5302193119438232,-0.6389085145840647,-0.6089591926939671,0.0006016808500776017,1.0,0.0,0.0,0.0,0.0,289900.0,289900.0,289900.0
10370,0.958464973115406,-0.9328599970587537,-1.2385446016304513,2.706266406027441,2.7884659584371807,2.3441344381939673,1.2306486303663098,1.0,0.0,0.0,0.0,0.0,237900.0,237900.0,237900.0
4793,0.6194130988897062,-0.7596877154172206,1.53876638288892,-0.47273697111597324,-0.6529803625615704,-0.4777105868767257,0.1790984396514982,1.0,0.0,0.0,0.0,0.0,181000.0,181000.0,181000.0
7436,0.6942039534983185,-0.7971303709072839,1.3007111556444024,-0.3545532783739137,-0.0980218579486872,-0.3097123714306565,-0.27026806963469063,1.0,0.0,0.0,0.0,0.0,160800.0,160800.0,160800.0
18782,-1.3700236336993041,2.263806715405182,-0.20697195023754203,-0.8953471408823261,-0.9739943945484205,-0.9869551774476228,-0.31611322127742086,0.0,1.0,0.0,0.0,0.0,101600.0,101600.0,101600.0
5958,0.8786880615328909,-0.7128843960546474,-0.20697195023754203,0.21889055372471752,0.10514044722655214,0.11815808353355092,0.729555346317132,0.0,1.0,0.0,0.0,0.0,209400.0,209400.0,209400.0
1800,-1.3700236336993041,1.0609614077869802,0.5865454739108498,-0.3163850040642213,0.009275982879794177,-0.15746398868265632,-1.4471703531000144,0.0,0.0,0.0,1.0,0.0,93800.0,93800.0,93800.0
14093,1.2326981066803062,-1.3494095393856798,-0.7624341471414162,-0.2087780620344862,-0.10769625343322241,0.28090635474693043,-0.9429261995221268,0.0,0.0,0.0,0.0,1.0,114400.0,114400.0,114400.0
9449,-0.1334815041702916,0.8175841471015872,-1.1591928592156122,0.046903389967790435,-0.24049931872093297,-0.06821493672693206,-0.5922344209767056,0.0,1.0,0.0,0.0,0.0,111100.0,111100.0,111100.0
19858,0.14573768636851128,0.3308296257307979,-1.0798411168007729,-0.41479477156150046,-0.08307051947258734,-0.503960308040174,-0.686077818440118,0.0,1.0,0.0,0.0,0.0,60200.0,60200.0,60200.0
6038,0.9235625742980512,-0.736286055735934,0.3484902466663322,-0.33156034204277374,0.0031195493896354087,-0.08658974154134588,-0.8088041865833719,0.0,1.0,0.0,0.0,0.0,122600.0,122600.0,122600.0
15610,1.3523634740540789,-1.3681308671307097,-1.2385446016304513,0.28786936271813746,0.003999039888229519,0.007909254647068027,0.9896071114199962,1.0,0.0,0.0,0.0,0.0,259900.0,259900.0,259900.0
8221,0.6792457825765961,-0.8673353499511471,1.53876638288892,-1.1491891579781115,-1.0593049729120492,-1.1812031140571404,-1.1452120232653078,0.0,0.0,0.0,0.0,1.0,104200.0,104200.0,104200.0
19911,0.13576557242069867,0.3167886299220246,1.221359413229563,-0.2805160233876429,-0.5588748792120007,-0.4304610887825187,0.07827061473277865,0.0,1.0,0.0,0.0,0.0,109000.0,109000.0,109000.0
2801,0.2803612246640135,-0.10444124434115817,1.0626559283998849,-0.17060978772479382,-0.26600454318016215,-0.13908918386824248,-0.5894511528930118,0.0,1.0,0.0,0.0,0.0,64900.0,64900.0,64900.0
19662,-0.6320872015610216,0.8690677984004205,1.8561733525482766,-0.4221525111874653,-0.4436616238961723,-0.39896142338638074,-1.133291233548355,0.0,1.0,0.0,0.0,0.0,85700.0,85700.0,85700.0
11720,-0.26311898549188395,1.6834455553092427,-0.6037306623117379,0.16692651761634114,-0.9159480216412093,-0.9187059024226573,-0.3998738362489612,0.0,1.0,0.0,0.0,0.0,153300.0,153300.0,153300.0
2922,0.2803612246640135,-0.1325232359587048,1.4594146404740806,-0.46491937276338563,-0.5096234112907305,-0.48558550322576016,-0.7218401875909761,0.0,1.0,0.0,0.0,0.0,73700.0,73700.0,73700.0
19107,-1.534563513838244,1.2294533574922566,-1.0004893743859338,-0.514584115238648,-0.8350348957705511,-0.48558550322576016,-0.8986039681516064,1.0,0.0,0.0,0.0,0.0,75000.0,75000.0,75000.0
7741,0.7141481813939438,-0.792450038971024,0.5071937314960105,0.05104211850739563,0.14559701016188117,0.2992811595613442,-0.5741169211866232,1.0,0.0,0.0,0.0,0.0,209000.0,209000.0,209000.0
8469,0.6343712698114287,-0.8111713667160572,0.18978676183665386,-0.5642488577139103,-0.4858771678286896,-0.5538347782507258,-0.03332268107569988,1.0,0.0,0.0,0.0,0.0,177900.0,177900.0,177900.0
19114,-1.5196053429165217,1.20137136587471,-0.5243789198968988,0.13381668929949958,-0.1261655539036987,-0.13383923963555283,1.2197256160001153,1.0,0.0,0.0,0.0,0.0,291100.0,291100.0,291100.0
1245,-1.2254279814559963,1.6740848914367261,-0.12762020782270286,-0.5499932371886036,-0.665293229541888,-0.5748345551814844,-0.32467308349708285,0.0,1.0,0.0,0.0,0.0,92800.0,92800.0,92800.0
17605,-1.150637126847384,0.7754611596752673,1.3800628980592415,-0.001381776327603533,-0.4295897759186666,-0.1994635425441736,0.6225308113252833,1.0,0.0,0.0,0.0,0.0,331600.0,331600.0,331600.0
4537,0.6842318395505059,-0.755007383480964,1.4594146404740806,-0.8121127113635994,-0.4876361488258778,-0.7060831609987259,-0.8481900556922466,1.0,0.0,0.0,0.0,0.0,145000.0,145000.0,145000.0
4053,0.5745385861245388,-0.698843400245874,-0.20697195023754203,0.11864135132094719,-0.29590722013236187,0.2362818287690683,-0.08835786884383424,1.0,0.0,0.0,0.0,0.0,447400.0,447400.0,447400.0
5931,0.8737020045589811,-0.7035237321821307,-0.20697195023754203,2.5807249736594167,1.788485261535678,1.6563917437116216,1.3887697662154057,0.0,1.0,0.0,0.0,0.0,349900.0,349900.0,349900.0
3239,0.011114148073016153,0.2091409953881014,0.5071937314960105,-0.457101774410798,-0.5579953887134066,-0.6168341090430017,-0.313014866240856,0.0,1.0,0.0,0.0,0.0,64700.0,64700.0,64700.0
108,-1.3251491209341366,1.0188384203606637,1.8561733525482766,0.3858192714887938,0.015432416369952944,0.5722782596612066,0.01010680392835272,0.0,0.0,0.0,1.0,0.0,275700.0,275700.0,275700.0
14798,1.2326981066803062,-1.4289751823020564,-0.9211376319710947,-0.28603432810711654,0.09018910875045227,3.433829803353552e-05,-0.8945603522564286,0.0,0.0,0.0,0.0,1.0,143200.0,143200.0,143200.0
13672,1.1678793660195135,-0.7503270515447072,-0.9211376319710947,0.33109608302068066,0.08227369426310528,-0.010465550167345787,1.2172049203771471,0.0,1.0,0.0,0.0,0.0,214500.0,214500.0,214500.0
17933,-1.175567411716919,0.7988628193565572,-0.8417858895562554,-0.3311004833161509,-0.29063027714079726,0.11815808353355092,-0.7926822374948056,1.0,0.0,0.0,0.0,0.0,244000.0,244000.0,244000.0
12553,-0.9412227339432765,1.3605026517074665,1.53876638288892,-0.7698057085143019,-0.6336315715925,-0.5932093599958982,-1.5155442218730208,0.0,1.0,0.0,0.0,0.0,65400.0,65400.0,65400.0
17478,-0.13846756114420145,-0.5911957657119475,-0.04826846540786368,-0.7265789882117586,-0.3240509160873734,-0.5118352243892085,-1.2465124786133337,0.0,0.0,0.0,0.0,1.0,316700.0,316700.0,316700.0
5844,0.624399155863616,-0.6754417405645841,-0.44502717748205955,2.0863768425399067,2.9291844382122383,3.737994631973072,-0.4073308941335747,1.0,0.0,0.0,0.0,0.0,206500.0,206500.0,206500.0
19037,-1.2004976965864542,1.2715763449185733,0.5071937314960105,0.03954565034182564,-0.12000912041353995,-0.12596432328651833,-0.31716351112032404,0.0,1.0,0.0,0.0,0.0,117600.0,117600.0,117600.0
4394,0.6493294407331511,-0.7316057237996774,1.0626559283998849,-0.7564698054422406,-0.3908921939805257,-0.3359620925941048,-0.4928244873459057,1.0,0.0,0.0,0.0,0.0,200000.0,200000.0,200000.0
5873,0.6094409849418936,-0.6894827363733573,1.3800628980592415,-0.6318480905274619,-0.673208644029235,-0.6850833840679673,0.10158704924523275,1.0,0.0,0.0,0.0,0.0,229100.0,229100.0,229100.0
19054,-1.0509159873692366,1.17796970619342,1.3800628980592415,-0.16095275446571503,-0.40144607996365506,-0.18108873772975978,-0.8360066935145679,0.0,1.0,0.0,0.0,0.0,94900.0,94900.0,94900.0
15145,1.3074889612889184,-1.2838848922780732,-1.0004893743859338,0.18624058413449873,0.07084031778138186,-0.002590633818311295,0.7457298098978433,1.0,0.0,0.0,0.0,0.0,186500.0,186500.0,186500.0
13748,1.2177399357585836,-0.7409663876721907,-1.0798411168007729,0.19083917140072673,-0.23961982822233888,-0.10496454635575969,0.04902004260792104,0.0,1.0,0.0,0.0,0.0,141100.0,141100.0,141100.0
16971,-1.3600515197514915,0.8924694580817072,1.3007111556444024,-0.9818005814874124,-0.986307261528738,-0.9475805957024503,-0.6642317897077288,0.0,0.0,0.0,0.0,1.0,272900.0,272900.0,272900.0
4348,0.6094409849418936,-0.717564727990904,0.5071937314960105,0.5996535793683957,-0.057565295013358164,0.3150309922594132,1.3857239256709861,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
15318,1.1080466823326236,-1.1434749341903434,-0.20697195023754203,-0.08967465183918108,-0.018867713075217334,-0.036715271330794094,-0.3093388517906943,0.0,0.0,0.0,0.0,1.0,150800.0,150800.0,150800.0
16628,-0.622115087613209,-0.1465642317674781,-1.1591928592156122,0.6957640532325607,0.6029320694308182,0.6694022279659654,0.3129053656373823,0.0,0.0,0.0,0.0,1.0,192700.0,192700.0,192700.0
14294,1.2227259927324936,-1.3681308671307097,1.142007670814724,-0.22165410637992458,-0.18069396481653352,-0.12596432328651833,-0.7344961801979614,0.0,0.0,0.0,0.0,1.0,140600.0,140600.0,140600.0
11505,0.7340924092895761,-0.8860566776961771,-1.0798411168007729,-0.03357188719119951,-0.5641518222035653,-0.06034002037789757,0.7984018455194452,0.0,0.0,0.0,0.0,1.0,346400.0,346400.0,346400.0
13697,1.177851479967326,-0.7128843960546474,0.4278419890811714,-0.08507606457295308,0.09810452323779925,0.01840914311244735,-0.5628263053754123,0.0,1.0,0.0,0.0,0.0,82500.0,82500.0,82500.0
13497,1.1230048532543462,-0.698843400245874,-0.04826846540786368,-0.537577051569788,-0.20268122728138627,-0.49346041957479464,-1.1455796247103238,0.0,1.0,0.0,0.0,0.0,67800.0,67800.0,67800.0
5150,0.654315497707061,-0.7877697070347672,0.4278419890811714,-0.7366958801974602,-0.30206365362252063,-0.64308383020645,-1.1732022475786814,1.0,0.0,0.0,0.0,0.0,90900.0,90900.0,90900.0
14170,1.2626144485237512,-1.3494095393856798,1.3800628980592415,-0.3471955387479489,-0.5553569172176243,-0.37271170222293243,-0.33123739501522875,0.0,0.0,0.0,0.0,1.0,159600.0,159600.0,159600.0
11229,0.8238414348199038,-0.8626550180148904,0.0310832770069755,-0.44606516497185084,-0.47092582935258975,-0.5748345551814844,0.5148235879355471,1.0,0.0,0.0,0.0,0.0,231900.0,231900.0,231900.0
14392,1.1678793660195135,-1.3540898713219365,0.5865454739108498,0.08691109918397401,-0.12968351589807517,0.4200298769132065,-0.4679851325612421,0.0,0.0,0.0,0.0,1.0,252700.0,252700.0,252700.0
12019,1.0332558277240114,-0.792450038971024,-1.3178963440452904,2.93113732334599,2.5140649228758187,2.5121326536400366,0.5869259856508604,0.0,1.0,0.0,0.0,0.0,169100.0,169100.0,169100.0
11343,0.8238414348199038,-0.8813763457599204,-0.6037306623117379,0.1112836116949824,1.043556809226467,0.380655295168034,0.08887854214610225,1.0,0.0,0.0,0.0,0.0,177900.0,177900.0,177900.0
973,-1.145651069873474,0.9439531093805404,0.0310832770069755,0.027589323449632847,-0.05844478551195227,0.3727803788189995,-0.40333979273054227,0.0,1.0,0.0,0.0,0.0,233000.0,233000.0,233000.0
11227,0.818855377846001,-0.8626550180148904,-0.04826846540786368,0.12507937349366638,0.06468388429122308,-0.002590633818311295,0.5577804425102929,1.0,0.0,0.0,0.0,0.0,254800.0,254800.0,254800.0
4299,0.6443433837592413,-0.7269253918634173,0.5071937314960105,-0.2041794747682582,1.77177494206239,1.0815228502321037,-0.9631442789980158,1.0,0.0,0.0,0.0,0.0,158300.0,158300.0,158300.0
3653,0.5745385861245388,-0.6660810766920707,0.4278419890811714,-0.15727388465273262,0.018070887865735272,-0.11808940693748385,0.2020997872110811,1.0,0.0,0.0,0.0,0.0,233700.0,233700.0,233700.0
5872,0.6144270419158034,-0.6894827363733573,1.0626559283998849,-0.4773355583822012,-0.5386465977443362,-0.44883589359693254,0.2941051774494127,1.0,0.0,0.0,0.0,0.0,216000.0,216000.0,216000.0
4838,0.6493294407331511,-0.755007383480964,1.3007111556444024,-0.7813021766798718,-0.4163974184397549,-0.6877083561843121,-0.9523262936161115,1.0,0.0,0.0,0.0,0.0,151600.0,151600.0,151600.0
7598,0.6642876116548736,-0.8205320305885705,0.9833041859850457,-0.5361974753899196,-0.29942518212673835,-0.5827094715305189,-0.7444214192133978,1.0,0.0,0.0,0.0,0.0,111700.0,111700.0,111700.0
7377,0.6692736686287835,-0.7830893750985106,0.7452489587405281,-0.45296304587119285,0.5334523200418836,-0.14958907233362181,-0.9126253375543657,1.0,0.0,0.0,0.0,0.0,118500.0,118500.0,118500.0
3036,0.1906121991336787,-0.12784290402244813,-1.7940067985343255,2.180188022770958,1.748908189098943,1.4673937513347937,0.7515589185259567,0.0,1.0,0.0,0.0,0.0,157300.0,157300.0,157300.0
13535,1.127990910228256,-0.6941630683096174,-1.555951571289808,-0.8879894012563614,-0.9766328660442029,-0.9134559581899676,0.07081355684816514,0.0,1.0,0.0,0.0,0.0,131000.0,131000.0,131000.0
3088,0.6742597256026862,-0.07635925272361486,-0.9211376319710947,-0.13244151341510144,-0.5729467271895065,-0.31496231566334615,-1.073319683518575,0.0,1.0,0.0,0.0,0.0,59400.0,59400.0,59400.0
13083,-0.8913621642042063,1.3651829836437266,-0.8417858895562554,-0.23590972690523138,-0.5377671072457421,-0.40158639550272557,-0.5844097616470758,0.0,1.0,0.0,0.0,0.0,118000.0,118000.0,118000.0
7195,0.6942039534983185,-0.7503270515447072,1.142007670814724,-0.4414665777056228,0.2458589270016097,-0.23883812428934606,-0.9336311344124323,1.0,0.0,0.0,0.0,0.0,153300.0,153300.0,153300.0
9267,-0.27309109943969656,0.5742068864161909,0.26913850425149305,-0.2543040759701434,0.29774886641866216,-0.1915886261951391,-0.8647846352101192,0.0,1.0,0.0,0.0,0.0,61700.0,61700.0,61700.0
13238,0.9534789161414962,-0.7082040641183873,-1.4765998288749689,0.09380898008331601,-0.18069396481653352,-0.3805866185719669,2.017945896606644,0.0,1.0,0.0,0.0,0.0,304100.0,304100.0,304100.0
7464,0.6942039534983185,-0.8018107028435405,1.0626559283998849,-0.3738673448920713,0.16494580113095159,-0.3228372320123806,-0.36211591639658663,1.0,0.0,0.0,0.0,0.0,146400.0,146400.0,146400.0
2825,0.2454588258466587,-0.10912157627741816,-1.3178963440452904,0.37110379223686424,0.28807447093412697,0.1339079162316199,0.9151940760502953,0.0,1.0,0.0,0.0,0.0,130600.0,130600.0,130600.0
12325,1.6066523797233536,-0.8252123625248272,-1.3972480864601298,4.559497074317323,0.9028383294514096,1.9215139274624495,-1.100889791894787,0.0,1.0,0.0,0.0,0.0,78500.0,78500.0,78500.0
6330,0.818855377846001,-0.773728711225994,-0.8417858895562554,1.5901892765139063,1.482422568024928,1.265270898376242,0.5841952320593116,1.0,0.0,0.0,0.0,0.0,284000.0,284000.0,284000.0
10,-1.3351212348819563,1.032879416169437,1.8561733525482766,-0.202340039861767,-0.45421550987930165,-0.25721292910375987,-0.35586669183131175,0.0,0.0,0.0,1.0,0.0,281500.0,281500.0,281500.0
15018,1.2725865624715638,-1.3400488755131632,-0.9211376319710947,1.3055367247343932,1.346101540742841,2.7221304229476226,-0.687968340157344,1.0,0.0,0.0,0.0,0.0,171300.0,171300.0,171300.0
5868,0.6144270419158034,-0.6848024044371007,1.3800628980592415,0.031728051989238046,-0.13144249689526338,-0.026215382865414773,0.21071216392288836,1.0,0.0,0.0,0.0,0.0,224700.0,224700.0,224700.0
8855,0.599468870994081,-0.736286055735934,1.53876638288892,0.07219561993204442,-0.168381097836216,0.16015763739506822,0.3197322496162539,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
1426,-1.2204419244820865,1.1030843952133003,-0.2863236926523812,0.42996570924458255,0.2871949804355328,0.24415674511810279,0.9708594377241716,0.0,0.0,0.0,1.0,0.0,178300.0,178300.0,178300.0
18604,-1.260330380273344,0.6865348528863741,1.3800628980592415,-0.2984505137259321,-0.5069849397949482,-0.4540858378296222,0.6969963611871292,0.0,0.0,0.0,0.0,1.0,206800.0,206800.0,206800.0
18363,-1.260330380273344,0.7801414916115273,-1.7146550561194864,-1.1280356565534628,-1.1806746617180364,-1.2363275285003816,5.213925374069325,1.0,0.0,0.0,0.0,0.0,500001.0,500001.0,500001.0
18508,-1.210469810534274,0.6303708696512842,-0.04826846540786368,-0.6074755780164536,-0.681124058516582,-0.6850833840679673,0.5776834350333112,0.0,0.0,0.0,0.0,1.0,263100.0,263100.0,263100.0
4814,0.6493294407331511,-0.7503270515447072,0.8246007011553673,-0.6838121266358382,0.37866199228932024,-0.1994635425441736,-0.8986039681516064,1.0,0.0,0.0,0.0,0.0,153400.0,153400.0,153400.0
14765,1.237684163654216,-1.4336555142383163,-0.9211376319710947,-0.27407800121492376,0.1394405766717224,0.07878350178837845,-0.8563823164668926,0.0,0.0,0.0,0.0,1.0,132800.0,132800.0,132800.0
16613,-0.7766828538043364,-0.04359692916981158,-1.2385446016304513,1.2604705695253589,0.39889027375698477,0.7770260847361035,-0.04140991286605554,0.0,0.0,0.0,0.0,1.0,271200.0,271200.0,271200.0
14925,1.2975168473410987,-1.3868521948757397,-0.5243789198968988,-0.13612038322808384,-0.18421192681090995,-0.3097123714306565,0.8633622723030161,0.0,0.0,0.0,0.0,1.0,156300.0,156300.0,156300.0
10585,0.8786880615328909,-0.9000976735049504,-0.3656754350672204,0.3839798365823026,0.1464765006604753,-0.04196521556348375,1.5663212641582136,1.0,0.0,0.0,0.0,0.0,276500.0,276500.0,276500.0
2784,0.5745385861245388,0.8222644790378439,-0.7624341471414162,-0.08369648839308468,-0.1771760028221571,-0.19683857042782876,0.14538413569430159,0.0,1.0,0.0,0.0,0.0,141500.0,141500.0,141500.0
16092,-1.454786602255729,0.990756428743117,1.8561733525482766,-0.28695404556036214,-0.2501737142054682,-0.0970896300067252,-0.09056347751393123,0.0,0.0,0.0,0.0,1.0,307700.0,307700.0,307700.0
19370,-1.704089450951094,1.2575353491098,-1.6353033137046473,0.2671757200201115,-0.5061054492963541,-0.21521337524224257,0.9262221194007803,0.0,0.0,0.0,0.0,1.0,364800.0,364800.0,364800.0
8515,0.6293852128375259,-0.8158516986523139,0.5865454739108498,-0.41433491283487767,-0.1595861928502749,-0.20208851466051844,0.13320077351662293,1.0,0.0,0.0,0.0,0.0,210300.0,210300.0,210300.0
1344,-1.1556231838212938,1.1077647271495568,0.4278419890811714,0.5228571720223881,0.817527751087781,0.5827781481265859,-0.19317679516558622,0.0,1.0,0.0,0.0,0.0,110600.0,110600.0,110600.0
19047,-1.1207207850039391,1.3136993323448933,-1.0798411168007729,1.1372284307904486,0.9793540028290972,0.7717761405034138,0.5148235879355471,0.0,1.0,0.0,0.0,0.0,146400.0,146400.0,146400.0
372,-1.285260665142879,0.9860760968068604,-0.3656754350672204,-0.3918018352303605,-0.2545711666984387,-0.2992124829652772,-0.7056657240102651,0.0,0.0,0.0,1.0,0.0,107900.0,107900.0,107900.0
909,-1.210469810534274,0.8924694580817072,0.4278419890811714,0.06851675011906203,-0.13232198739385748,-0.08396476942500104,0.5440216455682592,0.0,0.0,0.0,1.0,0.0,256300.0,256300.0,256300.0
